4.5585 	WARNING 	Framebuffer object (FBO) not supported on this graphics card
190.8766 	EXP 	text_4: text = u'2'
191.4646 	EXP 	Sound  started
191.8755 	EXP 	text_4: text = '3'
191.8755 	EXP 	text_4: text = u'3'
192.8661 	EXP 	Sound  started
192.8760 	EXP 	text_4: text = '4'
192.8760 	EXP 	text_4: text = u'4'
193.9013 	EXP 	text_4: text = '5'
193.9013 	EXP 	text_4: text = u'5'
194.2689 	EXP 	Sound  started
194.9572 	EXP 	text_4: text = '6'
194.9572 	EXP 	text_4: text = u'6'
195.6702 	EXP 	Sound  started
195.9401 	EXP 	text_4: text = '7'
195.9401 	EXP 	text_4: text = u'7'
196.9106 	EXP 	text_4: text = '8'
196.9106 	EXP 	text_4: text = u'8'
197.8873 	EXP 	text_4: text = '9'
197.8873 	EXP 	text_4: text = u'9'
198.9410 	EXP 	text_4: text = '0'
198.9410 	EXP 	text_4: text = u'0'
199.9163 	EXP 	text_4: text = '9'
199.9163 	EXP 	text_4: text = u'9'
200.8969 	EXP 	text_4: text = '8'
200.8969 	EXP 	text_4: text = u'8'
201.9480 	EXP 	text_4: text = '7'
201.9480 	EXP 	text_4: text = u'7'
202.9232 	EXP 	text_4: text = '6'
202.9232 	EXP 	text_4: text = u'6'
203.9012 	EXP 	text_4: text = '5'
203.9012 	EXP 	text_4: text = u'5'
204.9542 	EXP 	text_4: text = '4'
204.9542 	EXP 	text_4: text = u'4'
205.8582 	EXP 	Sound  started
205.9348 	EXP 	text_4: text = '3'
205.9348 	EXP 	text_4: text = u'3'
206.9065 	EXP 	text_4: text = '4'
206.9065 	EXP 	text_4: text = u'4'
207.2604 	EXP 	Sound  started
207.9579 	EXP 	text_4: text = '5'
207.9579 	EXP 	text_4: text = u'5'
208.6618 	EXP 	Sound  started
208.9355 	EXP 	text_4: text = '6'
208.9355 	EXP 	text_4: text = u'6'
209.9132 	EXP 	text_4: text = '7'
209.9132 	EXP 	text_4: text = u'7'
210.0632 	EXP 	Sound  started
210.8806 	EXP 	text_4: text = '8'
210.8806 	EXP 	text_4: text = u'8'
211.4652 	EXP 	Sound  started
211.8820 	EXP 	text_4: text = '9'
211.8820 	EXP 	text_4: text = u'9'
212.8661 	EXP 	Sound  started
212.8822 	EXP 	text_4: text = '0'
212.8822 	EXP 	text_4: text = u'0'
213.8836 	EXP 	text_4: text = '1'
213.8836 	EXP 	text_4: text = u'1'
214.2678 	EXP 	Sound  started
214.8848 	EXP 	text_4: text = '2'
214.8848 	EXP 	text_4: text = u'2'
215.6694 	EXP 	Sound  started
215.8836 	EXP 	text_4: text = '3'
215.8836 	EXP 	text_4: text = u'3'
216.8743 	EXP 	text_4: text = '4'
216.8743 	EXP 	text_4: text = u'4'
217.8762 	EXP 	text_4: text = '5'
217.8762 	EXP 	text_4: text = u'5'
218.8752 	EXP 	text_4: text = '6'
218.8752 	EXP 	text_4: text = u'6'
219.8755 	EXP 	text_4: text = '7'
219.8755 	EXP 	text_4: text = u'7'
220.8773 	EXP 	text_4: text = '8'
220.8773 	EXP 	text_4: text = u'8'
221.8769 	EXP 	text_4: text = '9'
